item_id,name,category,subcategory,tier,group,art_source,shared_icon_key,index,row,column,x,y,width,height,original_r3_index,original_r2_index
aethersteel_def_potion_super,Super Aethersteel DEF Potion,Consumable,Potion,10,consumable.potion.super_def,approved six-icon potion family,potion.super.def,347,34,7,896,4352,128,128,347,521
voidiron_def_potion_super,Super Voidiron DEF Potion,Consumable,Potion,11,consumable.potion.super_def,approved six-icon potion family,potion.super.def,347,34,7,896,4352,128,128,347,522
celestium_def_potion_super,Super Celestium DEF Potion,Consumable,Potion,12,consumable.potion.super_def,approved six-icon potion family,potion.super.def,347,34,7,896,4352,128,128,347,523
bloodstone_def_potion_super,Super Bloodstone DEF Potion,Consumable,Potion,13,consumable.potion.super_def,approved six-icon potion family,potion.super.def,347,34,7,896,4352,128,128,347,524
moonsteel_def_potion_super,Super Moonsteel DEF Potion,Consumable,Potion,14,consumable.potion.super_def,approved six-icon potion family,potion.super.def,347,34,7,896,4352,128,128,347,525
sunforged_def_potion_super,Super Sunforged DEF Potion,Consumable,Potion,15,consumable.potion.super_def,approved six-icon potion family,potion.super.def,347,34,7,896,4352,128,128,347,526
netherite_def_potion_super,Super Netherite DEF Potion,Consumable,Potion,16,consumable.potion.super_def,approved six-icon potion family,potion.super.def,347,34,7,896,4352,128,128,347,527
stormglass_def_potion_super,Super Stormglass DEF Potion,Consumable,Potion,17,consumable.potion.super_def,approved six-icon potion family,potion.super.def,347,34,7,896,4352,128,128,347,528
kingssteel_def_potion_super,Super Kingssteel DEF Potion,Consumable,Potion,18,consumable.potion.super_def,approved six-icon potion family,potion.super.def,347,34,7,896,4352,128,128,347,529
eternium_def_potion_super,Super Eternium DEF Potion,Consumable,Potion,19,consumable.potion.super_def,approved six-icon potion family,potion.super.def,347,34,7,896,4352,128,128,347,530
astralium_def_potion_super,Super Astralium DEF Potion,Consumable,Potion,20,consumable.potion.super_def,approved six-icon potion family,potion.super.def,347,34,7,896,4352,128,128,347,531
gravite_def_potion_super,Super Gravite DEF Potion,Consumable,Potion,21,consumable.potion.super_def,approved six-icon potion family,potion.super.def,347,34,7,896,4352,128,128,347,532
frostiron_def_potion_super,Super Frostiron DEF Potion,Consumable,Potion,22,consumable.potion.super_def,approved six-icon potion family,potion.super.def,347,34,7,896,4352,128,128,347,533
dusksteel_def_potion_super,Super Dusksteel DEF Potion,Consumable,Potion,23,consumable.potion.super_def,approved six-icon potion family,potion.super.def,347,34,7,896,4352,128,128,347,534
titanium_def_potion_super,Super Titanium DEF Potion,Consumable,Potion,24,consumable.potion.super_def,approved six-icon potion family,potion.super.def,347,34,7,896,4352,128,128,347,535
skysteel_def_potion_super,Super Skysteel DEF Potion,Consumable,Potion,25,consumable.potion.super_def,approved six-icon potion family,potion.super.def,347,34,7,896,4352,128,128,347,536
emberium_def_potion_super,Super Emberium DEF Potion,Consumable,Potion,26,consumable.potion.super_def,approved six-icon potion family,potion.super.def,347,34,7,896,4352,128,128,347,537
soulsteel_def_potion_super,Super Soulsteel DEF Potion,Consumable,Potion,27,consumable.potion.super_def,approved six-icon potion family,potion.super.def,347,34,7,896,4352,128,128,347,538
chronite_def_potion_super,Super Chronite DEF Potion,Consumable,Potion,28,consumable.potion.super_def,approved six-icon potion family,potion.super.def,347,34,7,896,4352,128,128,347,539
worldforge_def_potion_super,Super Worldforge DEF Potion,Consumable,Potion,29,consumable.potion.super_def,approved six-icon potion family,potion.super.def,347,34,7,896,4352,128,128,347,540
voidglass_def_potion_super,Super Voidglass DEF Potion,Consumable,Potion,30,consumable.potion.super_def,approved six-icon potion family,potion.super.def,347,34,7,896,4352,128,128,347,541
thalassic_def_potion_super,Super Thalassic DEF Potion,Consumable,Potion,31,consumable.potion.super_def,approved six-icon potion family,potion.super.def,347,34,7,896,4352,128,128,347,542
ashspire_def_potion_super,Super Ashspire DEF Potion,Consumable,Potion,32,consumable.potion.super_def,approved six-icon potion family,potion.super.def,347,34,7,896,4352,128,128,347,543
glacirite_def_potion_super,Super Glacirite DEF Potion,Consumable,Potion,33,consumable.potion.super_def,approved six-icon potion family,potion.super.def,347,34,7,896,4352,128,128,347,544
primordite_def_potion_super,Super Primordite DEF Potion,Consumable,Potion,34,consumable.potion.super_def,approved six-icon potion family,potion.super.def,347,34,7,896,4352,128,128,347,545
copper_xp_scroll_combat,Copper Scroll of Combat,Consumable,XP Scroll,1,consumable.xp_scroll.combat,tier-neutral XP scroll archetype,scroll.combat,348,34,8,1024,4352,128,128,348,546
iron_xp_scroll_combat,Iron Scroll of Combat,Consumable,XP Scroll,2,consumable.xp_scroll.combat,tier-neutral XP scroll archetype,scroll.combat,348,34,8,1024,4352,128,128,349,547
silver_xp_scroll_combat,Silver Scroll of Combat,Consumable,XP Scroll,3,consumable.xp_scroll.combat,tier-neutral XP scroll archetype,scroll.combat,348,34,8,1024,4352,128,128,350,548
gold_xp_scroll_combat,Gold Scroll of Combat,Consumable,XP Scroll,4,consumable.xp_scroll.combat,tier-neutral XP scroll archetype,scroll.combat,348,34,8,1024,4352,128,128,351,549
mythril_xp_scroll_combat,Mythril Scroll of Combat,Consumable,XP Scroll,5,consumable.xp_scroll.combat,tier-neutral XP scroll archetype,scroll.combat,348,34,8,1024,4352,128,128,352,550
starsteel_xp_scroll_combat,Starsteel Scroll of Combat,Consumable,XP Scroll,6,consumable.xp_scroll.combat,tier-neutral XP scroll archetype,scroll.combat,348,34,8,1024,4352,128,128,353,551
obsidian_xp_scroll_combat,Obsidian Scroll of Combat,Consumable,XP Scroll,7,consumable.xp_scroll.combat,tier-neutral XP scroll archetype,scroll.combat,348,34,8,1024,4352,128,128,354,552
runite_xp_scroll_combat,Runite Scroll of Combat,Consumable,XP Scroll,8,consumable.xp_scroll.combat,tier-neutral XP scroll archetype,scroll.combat,348,34,8,1024,4352,128,128,355,553
dragonsteel_xp_scroll_combat,Dragonsteel Scroll of Combat,Consumable,XP Scroll,9,consumable.xp_scroll.combat,tier-neutral XP scroll archetype,scroll.combat,348,34,8,1024,4352,128,128,356,554
aethersteel_xp_scroll_combat,Aethersteel Scroll of Combat,Consumable,XP Scroll,10,consumable.xp_scroll.combat,tier-neutral XP scroll archetype,scroll.combat,348,34,8,1024,4352,128,128,357,555
voidiron_xp_scroll_combat,Voidiron Scroll of Combat,Consumable,XP Scroll,11,consumable.xp_scroll.combat,tier-neutral XP scroll archetype,scroll.combat,348,34,8,1024,4352,128,128,358,556
celestium_xp_scroll_combat,Celestium Scroll of Combat,Consumable,XP Scroll,12,consumable.xp_scroll.combat,tier-neutral XP scroll archetype,scroll.combat,348,34,8,1024,4352,128,128,359,557
bloodstone_xp_scroll_combat,Bloodstone Scroll of Combat,Consumable,XP Scroll,13,consumable.xp_scroll.combat,tier-neutral XP scroll archetype,scroll.combat,348,34,8,1024,4352,128,128,360,558
moonsteel_xp_scroll_combat,Moonsteel Scroll of Combat,Consumable,XP Scroll,14,consumable.xp_scroll.combat,tier-neutral XP scroll archetype,scroll.combat,348,34,8,1024,4352,128,128,361,559
sunforged_xp_scroll_combat,Sunforged Scroll of Combat,Consumable,XP Scroll,15,consumable.xp_scroll.combat,tier-neutral XP scroll archetype,scroll.combat,348,34,8,1024,4352,128,128,362,560
netherite_xp_scroll_combat,Netherite Scroll of Combat,Consumable,XP Scroll,16,consumable.xp_scroll.combat,tier-neutral XP scroll archetype,scroll.combat,348,34,8,1024,4352,128,128,363,561
stormglass_xp_scroll_combat,Stormglass Scroll of Combat,Consumable,XP Scroll,17,consumable.xp_scroll.combat,tier-neutral XP scroll archetype,scroll.combat,348,34,8,1024,4352,128,128,364,562
kingssteel_xp_scroll_combat,Kingssteel Scroll of Combat,Consumable,XP Scroll,18,consumable.xp_scroll.combat,tier-neutral XP scroll archetype,scroll.combat,348,34,8,1024,4352,128,128,365,563
eternium_xp_scroll_combat,Eternium Scroll of Combat,Consumable,XP Scroll,19,consumable.xp_scroll.combat,tier-neutral XP scroll archetype,scroll.combat,348,34,8,1024,4352,128,128,366,564
astralium_xp_scroll_combat,Astralium Scroll of Combat,Consumable,XP Scroll,20,consumable.xp_scroll.combat,tier-neutral XP scroll archetype,scroll.combat,348,34,8,1024,4352,128,128,367,565
gravite_xp_scroll_combat,Gravite Scroll of Combat,Consumable,XP Scroll,21,consumable.xp_scroll.combat,tier-neutral XP scroll archetype,scroll.combat,348,34,8,1024,4352,128,128,368,566
frostiron_xp_scroll_combat,Frostiron Scroll of Combat,Consumable,XP Scroll,22,consumable.xp_scroll.combat,tier-neutral XP scroll archetype,scroll.combat,348,34,8,1024,4352,128,128,369,567
dusksteel_xp_scroll_combat,Dusksteel Scroll of Combat,Consumable,XP Scroll,23,consumable.xp_scroll.combat,tier-neutral XP scroll archetype,scroll.combat,348,34,8,1024,4352,128,128,370,568
titanium_xp_scroll_combat,Titanium Scroll of Combat,Consumable,XP Scroll,24,consumable.xp_scroll.combat,tier-neutral XP scroll archetype,scroll.combat,348,34,8,1024,4352,128,128,371,569
skysteel_xp_scroll_combat,Skysteel Scroll of Combat,Consumable,XP Scroll,25,consumable.xp_scroll.combat,tier-neutral XP scroll archetype,scroll.combat,348,34,8,1024,4352,128,128,372,570
emberium_xp_scroll_combat,Emberium Scroll of Combat,Consumable,XP Scroll,26,consumable.xp_scroll.combat,tier-neutral XP scroll archetype,scroll.combat,348,34,8,1024,4352,128,128,373,571
soulsteel_xp_scroll_combat,Soulsteel Scroll of Combat,Consumable,XP Scroll,27,consumable.xp_scroll.combat,tier-neutral XP scroll archetype,scroll.combat,348,34,8,1024,4352,128,128,374,572
chronite_xp_scroll_combat,Chronite Scroll of Combat,Consumable,XP Scroll,28,consumable.xp_scroll.combat,tier-neutral XP scroll archetype,scroll.combat,348,34,8,1024,4352,128,128,375,573
worldforge_xp_scroll_combat,Worldforge Scroll of Combat,Consumable,XP Scroll,29,consumable.xp_scroll.combat,tier-neutral XP scroll archetype,scroll.combat,348,34,8,1024,4352,128,128,376,574
voidglass_xp_scroll_combat,Voidglass Scroll of Combat,Consumable,XP Scroll,30,consumable.xp_scroll.combat,tier-neutral XP scroll archetype,scroll.combat,348,34,8,1024,4352,128,128,377,575
thalassic_xp_scroll_combat,Thalassic Scroll of Combat,Consumable,XP Scroll,31,consumable.xp_scroll.combat,tier-neutral XP scroll archetype,scroll.combat,348,34,8,1024,4352,128,128,378,576
ashspire_xp_scroll_combat,Ashspire Scroll of Combat,Consumable,XP Scroll,32,consumable.xp_scroll.combat,tier-neutral XP scroll archetype,scroll.combat,348,34,8,1024,4352,128,128,379,577
glacirite_xp_scroll_combat,Glacirite Scroll of Combat,Consumable,XP Scroll,33,consumable.xp_scroll.combat,tier-neutral XP scroll archetype,scroll.combat,348,34,8,1024,4352,128,128,380,578
primordite_xp_scroll_combat,Primordite Scroll of Combat,Consumable,XP Scroll,34,consumable.xp_scroll.combat,tier-neutral XP scroll archetype,scroll.combat,348,34,8,1024,4352,128,128,381,579
copper_xp_scroll_mining,Copper Scroll of Mining,Consumable,XP Scroll,1,consumable.xp_scroll.mining,tier-neutral XP scroll archetype,scroll.mining,349,34,9,1152,4352,128,128,382,580
iron_xp_scroll_mining,Iron Scroll of Mining,Consumable,XP Scroll,2,consumable.xp_scroll.mining,tier-neutral XP scroll archetype,scroll.mining,349,34,9,1152,4352,128,128,383,581
silver_xp_scroll_mining,Silver Scroll of Mining,Consumable,XP Scroll,3,consumable.xp_scroll.mining,tier-neutral XP scroll archetype,scroll.mining,349,34,9,1152,4352,128,128,384,582
gold_xp_scroll_mining,Gold Scroll of Mining,Consumable,XP Scroll,4,consumable.xp_scroll.mining,tier-neutral XP scroll archetype,scroll.mining,349,34,9,1152,4352,128,128,385,583
mythril_xp_scroll_mining,Mythril Scroll of Mining,Consumable,XP Scroll,5,consumable.xp_scroll.mining,tier-neutral XP scroll archetype,scroll.mining,349,34,9,1152,4352,128,128,386,584
starsteel_xp_scroll_mining,Starsteel Scroll of Mining,Consumable,XP Scroll,6,consumable.xp_scroll.mining,tier-neutral XP scroll archetype,scroll.mining,349,34,9,1152,4352,128,128,387,585
obsidian_xp_scroll_mining,Obsidian Scroll of Mining,Consumable,XP Scroll,7,consumable.xp_scroll.mining,tier-neutral XP scroll archetype,scroll.mining,349,34,9,1152,4352,128,128,388,586
runite_xp_scroll_mining,Runite Scroll of Mining,Consumable,XP Scroll,8,consumable.xp_scroll.mining,tier-neutral XP scroll archetype,scroll.mining,349,34,9,1152,4352,128,128,389,587
dragonsteel_xp_scroll_mining,Dragonsteel Scroll of Mining,Consumable,XP Scroll,9,consumable.xp_scroll.mining,tier-neutral XP scroll archetype,scroll.mining,349,34,9,1152,4352,128,128,390,588
aethersteel_xp_scroll_mining,Aethersteel Scroll of Mining,Consumable,XP Scroll,10,consumable.xp_scroll.mining,tier-neutral XP scroll archetype,scroll.mining,349,34,9,1152,4352,128,128,391,589
voidiron_xp_scroll_mining,Voidiron Scroll of Mining,Consumable,XP Scroll,11,consumable.xp_scroll.mining,tier-neutral XP scroll archetype,scroll.mining,349,34,9,1152,4352,128,128,392,590
celestium_xp_scroll_mining,Celestium Scroll of Mining,Consumable,XP Scroll,12,consumable.xp_scroll.mining,tier-neutral XP scroll archetype,scroll.mining,349,34,9,1152,4352,128,128,393,591
bloodstone_xp_scroll_mining,Bloodstone Scroll of Mining,Consumable,XP Scroll,13,consumable.xp_scroll.mining,tier-neutral XP scroll archetype,scroll.mining,349,34,9,1152,4352,128,128,394,592
moonsteel_xp_scroll_mining,Moonsteel Scroll of Mining,Consumable,XP Scroll,14,consumable.xp_scroll.mining,tier-neutral XP scroll archetype,scroll.mining,349,34,9,1152,4352,128,128,395,593
sunforged_xp_scroll_mining,Sunforged Scroll of Mining,Consumable,XP Scroll,15,consumable.xp_scroll.mining,tier-neutral XP scroll archetype,scroll.mining,349,34,9,1152,4352,128,128,396,594
netherite_xp_scroll_mining,Netherite Scroll of Mining,Consumable,XP Scroll,16,consumable.xp_scroll.mining,tier-neutral XP scroll archetype,scroll.mining,349,34,9,1152,4352,128,128,397,595
stormglass_xp_scroll_mining,Stormglass Scroll of Mining,Consumable,XP Scroll,17,consumable.xp_scroll.mining,tier-neutral XP scroll archetype,scroll.mining,349,34,9,1152,4352,128,128,398,596
kingssteel_xp_scroll_mining,Kingssteel Scroll of Mining,Consumable,XP Scroll,18,consumable.xp_scroll.mining,tier-neutral XP scroll archetype,scroll.mining,349,34,9,1152,4352,128,128,399,597
eternium_xp_scroll_mining,Eternium Scroll of Mining,Consumable,XP Scroll,19,consumable.xp_scroll.mining,tier-neutral XP scroll archetype,scroll.mining,349,34,9,1152,4352,128,128,400,598
astralium_xp_scroll_mining,Astralium Scroll of Mining,Consumable,XP Scroll,20,consumable.xp_scroll.mining,tier-neutral XP scroll archetype,scroll.mining,349,34,9,1152,4352,128,128,401,599
gravite_xp_scroll_mining,Gravite Scroll of Mining,Consumable,XP Scroll,21,consumable.xp_scroll.mining,tier-neutral XP scroll archetype,scroll.mining,349,34,9,1152,4352,128,128,402,600
frostiron_xp_scroll_mining,Frostiron Scroll of Mining,Consumable,XP Scroll,22,consumable.xp_scroll.mining,tier-neutral XP scroll archetype,scroll.mining,349,34,9,1152,4352,128,128,403,601
dusksteel_xp_scroll_mining,Dusksteel Scroll of Mining,Consumable,XP Scroll,23,consumable.xp_scroll.mining,tier-neutral XP scroll archetype,scroll.mining,349,34,9,1152,4352,128,128,404,602
